species;Phylum;Class;Order;Family;source;speciemens barcoded;speciemens;public BINs;verified by;status;BOLD taxid
Aceria sawatchense;Arthropoda;Arachnida;Trombidiformes;Eriophyidae;FE;;;;;gap;
Aceria saxifragae;Arthropoda;Arachnida;Trombidiformes;Eriophyidae;FE;;;;FE;gap;
Aceria scaber;Arthropoda;Arachnida;Trombidiformes;Eriophyidae;FE;;;;FE;gap;
Aceria schlechtendali;Arthropoda;Arachnida;Trombidiformes;Eriophyidae;FE;;;;FE;gap;
Aceria seventini;Arthropoda;Arachnida;Trombidiformes;Eriophyidae;FE;;;;;gap;
Aceria sheldoni;Arthropoda;Arachnida;Trombidiformes;Eriophyidae;FE;;;;FE;gap;
Aceria silenes;Arthropoda;Arachnida;Trombidiformes;Eriophyidae;FE;;;;FE;gap;
Aceria silvicola;Arthropoda;Arachnida;Trombidiformes;Eriophyidae;FE;;;;FE;gap;
Aceria solida;Arthropoda;Arachnida;Trombidiformes;Eriophyidae;FE;;;;FE;gap;
Aceria solstitialis;Arthropoda;Arachnida;Trombidiformes;Eriophyidae;FE;;;;;gap;
Aceria sonchi;Arthropoda;Arachnida;Trombidiformes;Eriophyidae;FE;;;;FE;gap;
Aceria spartii;Arthropoda;Arachnida;Trombidiformes;Eriophyidae;FE;;;;FE;gap;
Aceria squalida;Arthropoda;Arachnida;Trombidiformes;Eriophyidae;FE;;;;FE;gap;
Aceria stefanii;Arthropoda;Arachnida;Trombidiformes;Eriophyidae;FE;;;;FE;gap;
Aceria stipacea;Arthropoda;Arachnida;Trombidiformes;Eriophyidae;FE;;;;;gap;
Aceria stipaensis;Arthropoda;Arachnida;Trombidiformes;Eriophyidae;FE;;;;;gap;
Aceria suberina;Arthropoda;Arachnida;Trombidiformes;Eriophyidae;FE;;;;FE;gap;
Aceria subtilis;Arthropoda;Arachnida;Trombidiformes;Eriophyidae;FE;;;;FE;gap;
Aceria suffugiosa;Arthropoda;Arachnida;Trombidiformes;Eriophyidae;FE;;;;;gap;
Aceria szepligetii;Arthropoda;Arachnida;Trombidiformes;Eriophyidae;FE;;;;;gap;
Aceria tamaricis;Arthropoda;Arachnida;Trombidiformes;Eriophyidae;FE;;;;FE;gap;
Aceria taurica;Arthropoda;Arachnida;Trombidiformes;Eriophyidae;FE;;;;;gap;
Aceria tenella;Arthropoda;Arachnida;Trombidiformes;Eriophyidae;FE;;;;FE;gap;
Aceria tenuis;Arthropoda;Arachnida;Trombidiformes;Eriophyidae;FE;;;;FE;gap;
Aceria thessalonicae;Arthropoda;Arachnida;Trombidiformes;Eriophyidae;FE;;;;;gap;
Aceria thomasi;Arthropoda;Arachnida;Trombidiformes;Eriophyidae;FE;;;;FE;gap;
Aceria tingens;Arthropoda;Arachnida;Trombidiformes;Eriophyidae;FE;;;;FE;gap;
Aceria tosichella;Arthropoda;Arachnida;Trombidiformes;Eriophyidae;BOLD,FE;709;765;28;FE;;648941
Aceria trifolii;Arthropoda;Arachnida;Trombidiformes;Eriophyidae;FE;;;;FE;gap;
Aceria tristriata;Arthropoda;Arachnida;Trombidiformes;Eriophyidae;FE,iNat;;;;FE;gap;
Aceria tuberculata;Arthropoda;Arachnida;Trombidiformes;Eriophyidae;BOLD,FE;1;1;1;FE;;718506
Aceria tulipae;Arthropoda;Arachnida;Trombidiformes;Eriophyidae;BOLD,FE;12;14;1;FE;;105588
Aceria tussilagofoliae;Arthropoda;Arachnida;Trombidiformes;Eriophyidae;FE;;;;;gap;
Aceria ulmi;Arthropoda;Arachnida;Trombidiformes;Eriophyidae;FE;;;;FE;gap;
Aceria unguiculata;Arthropoda;Arachnida;Trombidiformes;Eriophyidae;FE;;;;FE;gap;
Aceria varia;Arthropoda;Arachnida;Trombidiformes;Eriophyidae;FE;;;;FE;gap;
Aceria verbasci;Arthropoda;Arachnida;Trombidiformes;Eriophyidae;FE;;;;;gap;
Aceria vermicularis;Arthropoda;Arachnida;Trombidiformes;Eriophyidae;FE,iNat;;;;FE;gap;
Aceria vinosa;Arthropoda;Arachnida;Trombidiformes;Eriophyidae;FE;;;;;gap;
Aceria vitalbae;Arthropoda;Arachnida;Trombidiformes;Eriophyidae;FE;;;;FE;gap;
Aceria zumetae;Arthropoda;Arachnida;Trombidiformes;Eriophyidae;FE;;;;;gap;
Achaetocoptes cerrifoliae;Arthropoda;Arachnida;Trombidiformes;Eriophyidae;FE;;;;FE;gap;
Achaetocoptes quercifolii;Arthropoda;Arachnida;Trombidiformes;Eriophyidae;FE;;;;;gap;
Acritonotus nascimentoi;Arthropoda;Arachnida;Trombidiformes;Eriophyidae;FE;;;;;gap;
Aculochetus esulae;Arthropoda;Arachnida;Trombidiformes;Eriophyidae;FE;;;;FE;gap;
Aculodes agropyronis;Arthropoda;Arachnida;Trombidiformes;Eriophyidae;FE;;;;FE;gap;
Aculodes altamurgiensis;Arthropoda;Arachnida;Trombidiformes;Eriophyidae;BOLD;3;3;1;;;965408
Aculodes calamaabditus;Arthropoda;Arachnida;Trombidiformes;Eriophyidae;FE;;;;;gap;
Aculodes capillarisi;Arthropoda;Arachnida;Trombidiformes;Eriophyidae;FE;;;;;gap;
Aculodes deschampsiae;Arthropoda;Arachnida;Trombidiformes;Eriophyidae;FE;;;;FE;gap;
Aculodes dubius;Arthropoda;Arachnida;Trombidiformes;Eriophyidae;FE;;;;FE;gap;
Aculodes mckenziei;Arthropoda;Arachnida;Trombidiformes;Eriophyidae;BOLD,FE;2;2;2;FE;;656350
Aculodes rubivagrans;Arthropoda;Arachnida;Trombidiformes;Eriophyidae;FE;;;;;gap;
Aculops acericola;Arthropoda;Arachnida;Trombidiformes;Eriophyidae;FE;;;;FE;gap;
Aculops aceris;Arthropoda;Arachnida;Trombidiformes;Eriophyidae;FE;;;;FE;gap;
Aculops acriseta;Arthropoda;Arachnida;Trombidiformes;Eriophyidae;FE;;;;FE;gap;
Aculops allotrichus;Arthropoda;Arachnida;Trombidiformes;Eriophyidae;FE;;;;FE;gap;
Aculops anulatus;Arthropoda;Arachnida;Trombidiformes;Eriophyidae;FE;;;;FE;gap;
Aculops arianus;Arthropoda;Arachnida;Trombidiformes;Eriophyidae;FE;;;;FE;gap;
Aculops ballotae;Arthropoda;Arachnida;Trombidiformes;Eriophyidae;FE;;;;FE;gap;
Aculops benakii;Arthropoda;Arachnida;Trombidiformes;Eriophyidae;FE;;;;FE;gap;
Aculops berochensis;Arthropoda;Arachnida;Trombidiformes;Eriophyidae;FE;;;;;gap;
Aculops cannabicolus;Arthropoda;Arachnida;Trombidiformes;Eriophyidae;FE;;;;FE;gap;
Aculops centaureae;Arthropoda;Arachnida;Trombidiformes;Eriophyidae;FE;;;;FE;gap;
Aculops clinopodii;Arthropoda;Arachnida;Trombidiformes;Eriophyidae;FE;;;;FE;gap;
Aculops coutierei;Arthropoda;Arachnida;Trombidiformes;Eriophyidae;FE;;;;FE;gap;
Aculops crataegumplicans;Arthropoda;Arachnida;Trombidiformes;Eriophyidae;FE;;;;FE;gap;
Aculops cuneatus;Arthropoda;Arachnida;Trombidiformes;Eriophyidae;FE;;;;FE;gap;
Aculops cytisicolus;Arthropoda;Arachnida;Trombidiformes;Eriophyidae;FE;;;;FE;gap;
Aculops euphorbiae;Arthropoda;Arachnida;Trombidiformes;Eriophyidae;FE;;;;FE;gap;
Aculops eximius;Arthropoda;Arachnida;Trombidiformes;Eriophyidae;FE;;;;FE;gap;
Aculops floegeli;Arthropoda;Arachnida;Trombidiformes;Eriophyidae;FE;;;;FE;gap;
Aculops glabriflorae;Arthropoda;Arachnida;Trombidiformes;Eriophyidae;FE;;;;FE;gap;
Aculops gleditsiae;Arthropoda;Arachnida;Trombidiformes;Eriophyidae;FE;;;;FE;gap;
Aculops granulatus;Arthropoda;Arachnida;Trombidiformes;Eriophyidae;FE;;;;FE;gap;
Aculops hamatus;Arthropoda;Arachnida;Trombidiformes;Eriophyidae;FE;;;;FE;gap;
Aculops hellenicus;Arthropoda;Arachnida;Trombidiformes;Eriophyidae;FE;;;;;gap;
Aculops knowltoni;Arthropoda;Arachnida;Trombidiformes;Eriophyidae;FE;;;;FE;gap;
Aculops kostai;Arthropoda;Arachnida;Trombidiformes;Eriophyidae;FE;;;;;gap;
Aculops lapponicus;Arthropoda;Arachnida;Trombidiformes;Eriophyidae;FE;;;;FE;gap;
Aculops lathyri;Arthropoda;Arachnida;Trombidiformes;Eriophyidae;FE;;;;FE;gap;
Aculops lepidii;Arthropoda;Arachnida;Trombidiformes;Eriophyidae;FE;;;;FE;gap;
Aculops lycopersici;Arthropoda;Arachnida;Trombidiformes;Eriophyidae;FE;;;;FE;gap;
Aculops macrotrichus;Arthropoda;Arachnida;Trombidiformes;Eriophyidae;FE,iNat;;;;FE;gap;
Aculops macrotuberculatus;Arthropoda;Arachnida;Trombidiformes;Eriophyidae;FE;;;;FE;gap;
Aculops magnolivora;Arthropoda;Arachnida;Trombidiformes;Eriophyidae;FE;;;;FE;gap;
Aculops maroccensis;Arthropoda;Arachnida;Trombidiformes;Eriophyidae;FE;;;;;gap;
Aculops montenegrinus;Arthropoda;Arachnida;Trombidiformes;Eriophyidae;FE;;;;FE;gap;
Aculops niloticus;Arthropoda;Arachnida;Trombidiformes;Eriophyidae;FE;;;;;gap;
Aculops oblongus;Arthropoda;Arachnida;Trombidiformes;Eriophyidae;FE;;;;FE;gap;
Aculops parvorostratus;Arthropoda;Arachnida;Trombidiformes;Eriophyidae;FE;;;;FE;gap;
Aculops pedicularis;Arthropoda;Arachnida;Trombidiformes;Eriophyidae;FE;;;;FE;gap;
Aculops pelekassi;Arthropoda;Arachnida;Trombidiformes;Eriophyidae;FE;;;;FE;gap;
Aculops phytoptoides;Arthropoda;Arachnida;Trombidiformes;Eriophyidae;FE;;;;FE;gap;
Aculops platani;Arthropoda;Arachnida;Trombidiformes;Eriophyidae;FE;;;;FE;gap;
Aculops rhodensis;Arthropoda;Arachnida;Trombidiformes;Eriophyidae;FE;;;;FE;gap;
Aculops similis;Arthropoda;Arachnida;Trombidiformes;Eriophyidae;FE;;;;FE;gap;
Aculops sybillae;Arthropoda;Arachnida;Trombidiformes;Eriophyidae;FE;;;;FE;gap;
Aculops thymi;Arthropoda;Arachnida;Trombidiformes;Eriophyidae;FE;;;;FE;gap;
Aculops undulatus;Arthropoda;Arachnida;Trombidiformes;Eriophyidae;FE;;;;FE;gap;
Aculops unguiculatus;Arthropoda;Arachnida;Trombidiformes;Eriophyidae;FE;;;;FE;gap;
Aculus acraspis;Arthropoda;Arachnida;Trombidiformes;Eriophyidae;FE;;;;FE;gap;
Aculus aegirinus;Arthropoda;Arachnida;Trombidiformes;Eriophyidae;FE;;;;FE;gap;
Aculus alfalfae;Arthropoda;Arachnida;Trombidiformes;Eriophyidae;FE;;;;FE;gap;
Aculus anthobius;Arthropoda;Arachnida;Trombidiformes;Eriophyidae;FE;;;;FE;gap;
Aculus aphanotrichus;Arthropoda;Arachnida;Trombidiformes;Eriophyidae;FE;;;;FE;gap;
Aculus arbosti;Arthropoda;Arachnida;Trombidiformes;Eriophyidae;FE;;;;FE;gap;
Aculus argenteae;Arthropoda;Arachnida;Trombidiformes;Eriophyidae;FE;;;;FE;gap;
Aculus arzakanensis;Arthropoda;Arachnida;Trombidiformes;Eriophyidae;FE;;;;FE;gap;
Aculus atlantazaleae;Arthropoda;Arachnida;Trombidiformes;Eriophyidae;FE;;;;FE;gap;
Aculus aucupariae;Arthropoda;Arachnida;Trombidiformes;Eriophyidae;FE;;;;FE;gap;
Aculus balevskii;Arthropoda;Arachnida;Trombidiformes;Eriophyidae;FE;;;;;gap;
Aculus ballei;Arthropoda;Arachnida;Trombidiformes;Eriophyidae;FE;;;;FE;gap;
Aculus betuli;Arthropoda;Arachnida;Trombidiformes;Eriophyidae;FE;;;;FE;gap;
Aculus breviseta;Arthropoda;Arachnida;Trombidiformes;Eriophyidae;FE;;;;;gap;
Aculus calcarifer;Arthropoda;Arachnida;Trombidiformes;Eriophyidae;FE;;;;FE;gap;
Aculus chamaespartii;Arthropoda;Arachnida;Trombidiformes;Eriophyidae;FE;;;;;gap;
Aculus comatus;Arthropoda;Arachnida;Trombidiformes;Eriophyidae;FE;;;;FE;gap;
Aculus convolvuli;Arthropoda;Arachnida;Trombidiformes;Eriophyidae;FE;;;;FE;gap;
Aculus coronillae;Arthropoda;Arachnida;Trombidiformes;Eriophyidae;FE;;;;FE;gap;
Aculus craspedobius;Arthropoda;Arachnida;Trombidiformes;Eriophyidae;FE,iNat;;;;FE;gap;
Aculus cytisi;Arthropoda;Arachnida;Trombidiformes;Eriophyidae;FE;;;;;gap;
Aculus daneki;Arthropoda;Arachnida;Trombidiformes;Eriophyidae;FE;;;;FE;gap;
Aculus daphnes;Arthropoda;Arachnida;Trombidiformes;Eriophyidae;FE;;;;FE;gap;
Aculus epiphyllus;Arthropoda;Arachnida;Trombidiformes;Eriophyidae;FE;;;;FE;gap;
Aculus eurynotus;Arthropoda;Arachnida;Trombidiformes;Eriophyidae;FE;;;;FE;gap;
Aculus fascigrans;Arthropoda;Arachnida;Trombidiformes;Eriophyidae;FE;;;;;gap;
Aculus fockeui;Arthropoda;Arachnida;Trombidiformes;Eriophyidae;FE;;;;FE;gap;
Aculus fraxini;Arthropoda;Arachnida;Trombidiformes;Eriophyidae;FE;;;;FE;gap;
Aculus gemmarum;Arthropoda;Arachnida;Trombidiformes;Eriophyidae;FE;;;;FE;gap;
Aculus glacialis;Arthropoda;Arachnida;Trombidiformes;Eriophyidae;FE;;;;FE;gap;
Aculus glechomae;Arthropoda;Arachnida;Trombidiformes;Eriophyidae;FE;;;;FE;gap;
Aculus hedysari;Arthropoda;Arachnida;Trombidiformes;Eriophyidae;FE;;;;FE;gap;
Aculus helianthemi;Arthropoda;Arachnida;Trombidiformes;Eriophyidae;FE;;;;FE;gap;
Aculus hippocastani;Arthropoda;Arachnida;Trombidiformes;Eriophyidae;FE;;;;FE;gap;
Aculus hygrophilus;Arthropoda;Arachnida;Trombidiformes;Eriophyidae;FE;;;;FE;gap;
Aculus hyperici;Arthropoda;Arachnida;Trombidiformes;Eriophyidae;FE;;;;FE;gap;
Aculus jahandiezi;Arthropoda;Arachnida;Trombidiformes;Eriophyidae;FE;;;;FE;gap;
Aculus juglandis;Arthropoda;Arachnida;Trombidiformes;Eriophyidae;FE;;;;;gap;
Aculus kerneri;Arthropoda;Arachnida;Trombidiformes;Eriophyidae;FE;;;;FE;gap;
Aculus kochi;Arthropoda;Arachnida;Trombidiformes;Eriophyidae;FE;;;;FE;gap;
Aculus lactucae;Arthropoda;Arachnida;Trombidiformes;Eriophyidae;FE;;;;FE;gap;
Aculus laevis;Arthropoda;Arachnida;Trombidiformes;Eriophyidae;FE;;;;FE;gap;
Aculus latilobus;Arthropoda;Arachnida;Trombidiformes;Eriophyidae;FE;;;;FE;gap;
Aculus latus;Arthropoda;Arachnida;Trombidiformes;Eriophyidae;FE;;;;FE;gap;
Aculus ligustri;Arthropoda;Arachnida;Trombidiformes;Eriophyidae;FE;;;;FE;gap;
Aculus longifilis;Arthropoda;Arachnida;Trombidiformes;Eriophyidae;FE;;;;FE;gap;
Aculus longisetus;Arthropoda;Arachnida;Trombidiformes;Eriophyidae;FE;;;;;gap;
Aculus magnirostris;Arthropoda;Arachnida;Trombidiformes;Eriophyidae;FE;;;;FE;gap;
Aculus malvae;Arthropoda;Arachnida;Trombidiformes;Eriophyidae;FE;;;;;gap;
Aculus marinkovici;Arthropoda;Arachnida;Trombidiformes;Eriophyidae;FE;;;;;gap;
Aculus martialis;Arthropoda;Arachnida;Trombidiformes;Eriophyidae;FE;;;;FE;gap;
Aculus masseei;Arthropoda;Arachnida;Trombidiformes;Eriophyidae;FE;;;;FE;gap;
Aculus megacrinis;Arthropoda;Arachnida;Trombidiformes;Eriophyidae;FE;;;;;gap;
Aculus minor;Arthropoda;Arachnida;Trombidiformes;Eriophyidae;FE;;;;FE;gap;
Aculus minutus;Arthropoda;Arachnida;Trombidiformes;Eriophyidae;FE;;;;FE;gap;
Aculus mogeri;Arthropoda;Arachnida;Trombidiformes;Eriophyidae;FE;;;;FE;gap;
Aculus morivagrans;Arthropoda;Arachnida;Trombidiformes;Eriophyidae;FE;;;;;gap;
Aculus myrsinites;Arthropoda;Arachnida;Trombidiformes;Eriophyidae;FE;;;;FE;gap;
Aculus nigrus;Arthropoda;Arachnida;Trombidiformes;Eriophyidae;FE;;;;FE;gap;
Aculus olearius;Arthropoda;Arachnida;Trombidiformes;Eriophyidae;FE;;;;;gap;
Aculus ornatus;Arthropoda;Arachnida;Trombidiformes;Eriophyidae;FE;;;;FE;gap;
Aculus parakarensis;Arthropoda;Arachnida;Trombidiformes;Eriophyidae;FE;;;;FE;gap;
Aculus parvus;Arthropoda;Arachnida;Trombidiformes;Eriophyidae;FE;;;;FE;gap;
Aculus phyllocoptoides;Arthropoda;Arachnida;Trombidiformes;Eriophyidae;FE;;;;FE;gap;
Aculus pimpinellae;Arthropoda;Arachnida;Trombidiformes;Eriophyidae;FE;;;;FE;gap;
Aculus podanthi;Arthropoda;Arachnida;Trombidiformes;Eriophyidae;FE;;;;FE;gap;
Aculus prunellae;Arthropoda;Arachnida;Trombidiformes;Eriophyidae;FE;;;;FE;gap;
Aculus pteleaevagrans;Arthropoda;Arachnida;Trombidiformes;Eriophyidae;FE;;;;;gap;
Aculus pulaviensis;Arthropoda;Arachnida;Trombidiformes;Eriophyidae;FE;;;;;gap;
Aculus pycnorhynchus;Arthropoda;Arachnida;Trombidiformes;Eriophyidae;FE;;;;FE;gap;
Aculus reticulatus;Arthropoda;Arachnida;Trombidiformes;Eriophyidae;FE;;;;FE;gap;
Aculus retiolatus;Arthropoda;Arachnida;Trombidiformes;Eriophyidae;FE;;;;FE;gap;
Aculus rigidus;Arthropoda;Arachnida;Trombidiformes;Eriophyidae;FE;;;;FE;gap;
Aculus rubiae;Arthropoda;Arachnida;Trombidiformes;Eriophyidae;FE;;;;FE;gap;
Aculus rugosus;Arthropoda;Arachnida;Trombidiformes;Eriophyidae;FE;;;;FE;gap;
Aculus salicisalbae;Arthropoda;Arachnida;Trombidiformes;Eriophyidae;FE;;;;FE;gap;
Aculus salicisarbusculae;Arthropoda;Arachnida;Trombidiformes;Eriophyidae;FE;;;;FE;gap;
Aculus salicisforbyanae;Arthropoda;Arachnida;Trombidiformes;Eriophyidae;FE;;;;FE;gap;
Aculus salicisfragilis;Arthropoda;Arachnida;Trombidiformes;Eriophyidae;FE;;;;FE;gap;
Aculus salicisgrandifoliae;Arthropoda;Arachnida;Trombidiformes;Eriophyidae;FE;;;;FE;gap;
Aculus salicisincanae;Arthropoda;Arachnida;Trombidiformes;Eriophyidae;FE;;;;FE;gap;
Aculus salicisretusae;Arthropoda;Arachnida;Trombidiformes;Eriophyidae;FE;;;;FE;gap;
Aculus sarothamni;Arthropoda;Arachnida;Trombidiformes;Eriophyidae;FE;;;;;gap;
Aculus schlechtendali;Arthropoda;Arachnida;Trombidiformes;Eriophyidae;FE;;;;FE;gap;
Aculus schmardae;Arthropoda;Arachnida;Trombidiformes;Eriophyidae;FE;;;;FE;gap;
Aculus schubarti;Arthropoda;Arachnida;Trombidiformes;Eriophyidae;FE;;;;FE;gap;
Aculus scutellariae;Arthropoda;Arachnida;Trombidiformes;Eriophyidae;FE;;;;FE;gap;
Aculus stachysi;Arthropoda;Arachnida;Trombidiformes;Eriophyidae;FE;;;;FE;gap;
Aculus staphyleae;Arthropoda;Arachnida;Trombidiformes;Eriophyidae;FE;;;;FE;gap;
Aculus syriacus;Arthropoda;Arachnida;Trombidiformes;Eriophyidae;FE;;;;FE;gap;
Aculus tetanothrix;Arthropoda;Arachnida;Trombidiformes;Eriophyidae;BOLD,FE,iNat;1;1;0;FE;;1081230
Aculus teucrii;Arthropoda;Arachnida;Trombidiformes;Eriophyidae;FE;;;;FE;gap;
Aculus thomasi;Arthropoda;Arachnida;Trombidiformes;Eriophyidae;FE;;;;FE;gap;
Aculus tibialis;Arthropoda;Arachnida;Trombidiformes;Eriophyidae;FE;;;;FE;gap;
Aculus tiliaevagrans;Arthropoda;Arachnida;Trombidiformes;Eriophyidae;FE;;;;;gap;
Aculus triflorae;Arthropoda;Arachnida;Trombidiformes;Eriophyidae;FE;;;;FE;gap;
Aculus trifolii;Arthropoda;Arachnida;Trombidiformes;Eriophyidae;FE;;;;;gap;
Aculus truncatus;Arthropoda;Arachnida;Trombidiformes;Eriophyidae;FE;;;;FE;gap;
Aculus ulae;Arthropoda;Arachnida;Trombidiformes;Eriophyidae;FE;;;;;gap;
Aculus unctus;Arthropoda;Arachnida;Trombidiformes;Eriophyidae;FE;;;;;gap;
Aculus variabilis;Arthropoda;Arachnida;Trombidiformes;Eriophyidae;FE;;;;FE;gap;
Aculus viburnifoliae;Arthropoda;Arachnida;Trombidiformes;Eriophyidae;FE;;;;FE;gap;
Aculus xylostei;Arthropoda;Arachnida;Trombidiformes;Eriophyidae;FE;;;;FE;gap;
Adenoptus chamaeropsi;Arthropoda;Arachnida;Trombidiformes;Eriophyidae;FE;;;;;gap;
Aequsomatus annulatus;Arthropoda;Arachnida;Trombidiformes;Eriophyidae;FE,iNat;;;;FE;gap;
Anthocoptes aspidophorus;Arthropoda;Arachnida;Trombidiformes;Eriophyidae;FE;;;;FE;gap;
Anthocoptes bakeri;Arthropoda;Arachnida;Trombidiformes;Eriophyidae;FE;;;;;gap;
Anthocoptes bellus;Arthropoda;Arachnida;Trombidiformes;Eriophyidae;FE;;;;;gap;
Anthocoptes cornicolus;Arthropoda;Arachnida;Trombidiformes;Eriophyidae;FE;;;;;gap;
Anthocoptes depressus;Arthropoda;Arachnida;Trombidiformes;Eriophyidae;FE;;;;;gap;
Anthocoptes eupatorii;Arthropoda;Arachnida;Trombidiformes;Eriophyidae;FE;;;;;gap;
Anthocoptes galeatus;Arthropoda;Arachnida;Trombidiformes;Eriophyidae;FE;;;;FE;gap;
Anthocoptes heteroproctus;Arthropoda;Arachnida;Trombidiformes;Eriophyidae;FE;;;;FE;gap;
Anthocoptes loricatus;Arthropoda;Arachnida;Trombidiformes;Eriophyidae;FE;;;;FE;gap;
Anthocoptes octocinctus;Arthropoda;Arachnida;Trombidiformes;Eriophyidae;FE;;;;;gap;
Anthocoptes platynotus;Arthropoda;Arachnida;Trombidiformes;Eriophyidae;FE;;;;;gap;
Anthocoptes pulmonariae;Arthropoda;Arachnida;Trombidiformes;Eriophyidae;FE;;;;;gap;
Anthocoptes punctidorsa;Arthropoda;Arachnida;Trombidiformes;Eriophyidae;FE;;;;;gap;
Anthocoptes querciilicis;Arthropoda;Arachnida;Trombidiformes;Eriophyidae;FE;;;;FE;gap;
Anthocoptes ribis;Arthropoda;Arachnida;Trombidiformes;Eriophyidae;FE;;;;;gap;
Anthocoptes rubi;Arthropoda;Arachnida;Trombidiformes;Eriophyidae;FE;;;;;gap;
Anthocoptes rubicolens;Arthropoda;Arachnida;Trombidiformes;Eriophyidae;FE;;;;;gap;
Anthocoptes salicis;Arthropoda;Arachnida;Trombidiformes;Eriophyidae;FE;;;;FE;gap;
Anthocoptes salicisalbae;Arthropoda;Arachnida;Trombidiformes;Eriophyidae;FE;;;;;gap;
Anthocoptes speciosus;Arthropoda;Arachnida;Trombidiformes;Eriophyidae;FE;;;;;gap;
Anthocoptes transitionalis;Arthropoda;Arachnida;Trombidiformes;Eriophyidae;FE;;;;;gap;
Anthocoptes viticolus;Arthropoda;Arachnida;Trombidiformes;Eriophyidae;FE;;;;FE;gap;
Bariella farnei;Arthropoda;Arachnida;Trombidiformes;Eriophyidae;FE;;;;;gap;
Boczekiana celtidis;Arthropoda;Arachnida;Trombidiformes;Eriophyidae;FE;;;;;gap;
Brachendus pumilae;Arthropoda;Arachnida;Trombidiformes;Eriophyidae;FE;;;;;gap;
Calacarus carinatus;Arthropoda;Arachnida;Trombidiformes;Eriophyidae;FE;4;5;1;FE;;492561
Calacarus trotteri;Arthropoda;Arachnida;Trombidiformes;Eriophyidae;FE;;;;FE;gap;
Calepitrimerus achilleae;Arthropoda;Arachnida;Trombidiformes;Eriophyidae;FE;;;;FE;gap;
Calepitrimerus alchemillae;Arthropoda;Arachnida;Trombidiformes;Eriophyidae;FE;;;;FE;gap;
Calepitrimerus armatus;Arthropoda;Arachnida;Trombidiformes;Eriophyidae;FE;;;;FE;gap;
Calepitrimerus baileyi;Arthropoda;Arachnida;Trombidiformes;Eriophyidae;FE;;;;FE;gap;
Calepitrimerus buxi;Arthropoda;Arachnida;Trombidiformes;Eriophyidae;FE;;;;;gap;
Calepitrimerus ceratoniae;Arthropoda;Arachnida;Trombidiformes;Eriophyidae;FE;;;;;gap;
Calepitrimerus cerosus;Arthropoda;Arachnida;Trombidiformes;Eriophyidae;FE;;;;;gap;
Calepitrimerus chamaemori;Arthropoda;Arachnida;Trombidiformes;Eriophyidae;FE;;;;FE;gap;
Calepitrimerus darrowi;Arthropoda;Arachnida;Trombidiformes;Eriophyidae;FE;;;;;gap;
Calepitrimerus epimedii;Arthropoda;Arachnida;Trombidiformes;Eriophyidae;FE;;;;;gap;
Calepitrimerus fagisylvaticus;Arthropoda;Arachnida;Trombidiformes;Eriophyidae;FE;;;;;gap;
Calepitrimerus occithujae;Arthropoda;Arachnida;Trombidiformes;Eriophyidae;FE;;;;;gap;
Calepitrimerus orjensis;Arthropoda;Arachnida;Trombidiformes;Eriophyidae;FE;;;;;gap;
Calepitrimerus parnisiensis;Arthropoda;Arachnida;Trombidiformes;Eriophyidae;FE;;;;;gap;
Calepitrimerus periclymeni;Arthropoda;Arachnida;Trombidiformes;Eriophyidae;FE;;;;;gap;
Calepitrimerus rhamni;Arthropoda;Arachnida;Trombidiformes;Eriophyidae;FE;;;;;gap;
Calepitrimerus russoi;Arthropoda;Arachnida;Trombidiformes;Eriophyidae;FE;;;;;gap;
Calepitrimerus sibbaldiae;Arthropoda;Arachnida;Trombidiformes;Eriophyidae;FE;;;;;gap;
Calepitrimerus vitis;Arthropoda;Arachnida;Trombidiformes;Eriophyidae;FE;;;;FE;gap;
Callyntrotus granulatus;Arthropoda;Arachnida;Trombidiformes;Eriophyidae;FE;;;;FE;gap;
Callyntrotus lonicerae;Arthropoda;Arachnida;Trombidiformes;Eriophyidae;FE;;;;;gap;
Callyntrotus polygoni;Arthropoda;Arachnida;Trombidiformes;Eriophyidae;FE;;;;FE;gap;
Callyntrotus schlechtendali;Arthropoda;Arachnida;Trombidiformes;Eriophyidae;FE;;;;;gap;
Callyntrotus trilobus;Arthropoda;Arachnida;Trombidiformes;Eriophyidae;FE;;;;;gap;
Cecidophyes borealis;Arthropoda;Arachnida;Trombidiformes;Eriophyidae;FE;;;;FE;gap;
Cecidophyes caliquerci;Arthropoda;Arachnida;Trombidiformes;Eriophyidae;FE;;;;FE;gap;
Cecidophyes calvus;Arthropoda;Arachnida;Trombidiformes;Eriophyidae;FE;;;;FE;gap;
Cecidophyes campestris;Arthropoda;Arachnida;Trombidiformes;Eriophyidae;FE;;;;;gap;
Cecidophyes cerriquerci;Arthropoda;Arachnida;Trombidiformes;Eriophyidae;FE;;;;FE;gap;
Cecidophyes galii;Arthropoda;Arachnida;Trombidiformes;Eriophyidae;BOLD,FE,iNat;1;1;1;FE;;718419
Cecidophyes geranii;Arthropoda;Arachnida;Trombidiformes;Eriophyidae;FE;;;;FE;gap;
Cecidophyes gibsoni;Arthropoda;Arachnida;Trombidiformes;Eriophyidae;FE;;;;FE;gap;
Cecidophyes glaber;Arthropoda;Arachnida;Trombidiformes;Eriophyidae;BOLD,FE;1;1;1;FE;;718421
Cecidophyes gymnaspis;Arthropoda;Arachnida;Trombidiformes;Eriophyidae;BOLD,FE;1;1;1;FE;;718422
