species;Phylum;Class;Order;Family;source;speciemens barcoded;speciemens;public BINs;verified by;status;BOLD taxid
Baeus castaneus;Arthropoda;Insecta;Hymenoptera;Scelionidae;FE;;;;;gap;
Baeus mirandus;Arthropoda;Insecta;Hymenoptera;Scelionidae;FE;;;;;gap;
Baeus rufus;Arthropoda;Insecta;Hymenoptera;Scelionidae;FE;;;;;gap;
Baeus seminulum;Arthropoda;Insecta;Hymenoptera;Scelionidae;FE,DTN;1;1;0;;;1064897
Baryconus europaeus;Arthropoda;Insecta;Hymenoptera;Scelionidae;BOLD,FE;3;3;1;FE;;1132237
Baryconus graeffei;Arthropoda;Insecta;Hymenoptera;Scelionidae;FE;;;;FE;gap;
Baryconus montanus;Arthropoda;Insecta;Hymenoptera;Scelionidae;FE;;;;FE;gap;
Baryconus punctatus;Arthropoda;Insecta;Hymenoptera;Scelionidae;FE;;;;FE;gap;
Calliscelio lugens;Arthropoda;Insecta;Hymenoptera;Scelionidae;FE;;;;FE;gap;
Calliscelio mediterraneus;Arthropoda;Insecta;Hymenoptera;Scelionidae;FE;;;;FE;gap;
Calliscelio ruficollis;Arthropoda;Insecta;Hymenoptera;Scelionidae;FE;;;;;gap;
Calotelea affinis;Arthropoda;Insecta;Hymenoptera;Scelionidae;FE;;;;;gap;
Calotelea elegans;Arthropoda;Insecta;Hymenoptera;Scelionidae;FE;;;;FE;gap;
Calotelea ruficollis;Arthropoda;Insecta;Hymenoptera;Scelionidae;FE;;;;FE;gap;
Ceratobaeus lucifugax;Arthropoda;Insecta;Hymenoptera;Scelionidae;FE;;;;;gap;
Ceratobaeus pedestris;Arthropoda;Insecta;Hymenoptera;Scelionidae;FE;;;;;gap;
Ceratobaeus surdus;Arthropoda;Insecta;Hymenoptera;Scelionidae;FE;;;;;gap;
Ceratoteleas bidentatus;Arthropoda;Insecta;Hymenoptera;Scelionidae;FE;;;;;gap;
Duta tenuicornis;Arthropoda;Insecta;Hymenoptera;Scelionidae;FE;;;;FE;gap;
Embidobia sicula;Arthropoda;Insecta;Hymenoptera;Scelionidae;FE;;;;;gap;
Encyrtoscelio apterus;Arthropoda;Insecta;Hymenoptera;Scelionidae;FE;;;;FE;gap;
Encyrtoscelio cydni;Arthropoda;Insecta;Hymenoptera;Scelionidae;FE;;;;;gap;
Encyrtoscelio mediterraneus;Arthropoda;Insecta;Hymenoptera;Scelionidae;FE;;;;;gap;
Eremioscelio bernardi;Arthropoda;Insecta;Hymenoptera;Scelionidae;FE;;;;FE;gap;
Eremioscelio cultratus;Arthropoda;Insecta;Hymenoptera;Scelionidae;FE;;;;;gap;
Eremioscelio cydnoides;Arthropoda;Insecta;Hymenoptera;Scelionidae;FE;;;;;gap;
Eremioscelio kaszabi;Arthropoda;Insecta;Hymenoptera;Scelionidae;FE;;;;;gap;
Eremioscelio tauricus;Arthropoda;Insecta;Hymenoptera;Scelionidae;FE;;;;;gap;
Eremioscelio ukrainica;Arthropoda;Insecta;Hymenoptera;Scelionidae;FE;;;;;gap;
Eumicrosoma beneficum;Arthropoda;Insecta;Hymenoptera;Scelionidae;FE;;;;;gap;
Eumicrosoma phaeax;Arthropoda;Insecta;Hymenoptera;Scelionidae;FE;;;;FE;gap;
Gryon amitto;Arthropoda;Insecta;Hymenoptera;Scelionidae;FE;;;;;gap;
Gryon anna;Arthropoda;Insecta;Hymenoptera;Scelionidae;FE;;;;;gap;
Gryon artum;Arthropoda;Insecta;Hymenoptera;Scelionidae;FE;;;;FE;gap;
Gryon bolivari;Arthropoda;Insecta;Hymenoptera;Scelionidae;FE;;;;FE;gap;
Gryon bosellii;Arthropoda;Insecta;Hymenoptera;Scelionidae;FE;;;;;gap;
Gryon conicum;Arthropoda;Insecta;Hymenoptera;Scelionidae;FE;;;;;gap;
Gryon delucchii;Arthropoda;Insecta;Hymenoptera;Scelionidae;FE;;;;;gap;
Gryon dichropterus;Arthropoda;Insecta;Hymenoptera;Scelionidae;FE;;;;;gap;
Gryon eremiogryon;Arthropoda;Insecta;Hymenoptera;Scelionidae;FE;;;;;gap;
Gryon exsculptum;Arthropoda;Insecta;Hymenoptera;Scelionidae;FE;;;;FE;gap;
Gryon fasciatum;Arthropoda;Insecta;Hymenoptera;Scelionidae;FE;;;;FE;gap;
Gryon fulviventre;Arthropoda;Insecta;Hymenoptera;Scelionidae;FE;;;;FE;gap;
Gryon hospes;Arthropoda;Insecta;Hymenoptera;Scelionidae;FE;;;;FE;gap;
Gryon howardi;Arthropoda;Insecta;Hymenoptera;Scelionidae;FE;;;;FE;gap;
Gryon hungaricum;Arthropoda;Insecta;Hymenoptera;Scelionidae;FE;;;;FE;gap;
Gryon janus;Arthropoda;Insecta;Hymenoptera;Scelionidae;FE;;;;FE;gap;
Gryon laraichii;Arthropoda;Insecta;Hymenoptera;Scelionidae;FE;;;;;gap;
Gryon laticeps;Arthropoda;Insecta;Hymenoptera;Scelionidae;FE,DTN;;;;FE;gap;
Gryon leptocorisae;Arthropoda;Insecta;Hymenoptera;Scelionidae;FE;14;15;2;FE;;1151313
Gryon lymantriae;Arthropoda;Insecta;Hymenoptera;Scelionidae;FE;;;;ITIS;gap;
Gryon magnum;Arthropoda;Insecta;Hymenoptera;Scelionidae;FE;;;;;gap;
Gryon marruzae;Arthropoda;Insecta;Hymenoptera;Scelionidae;FE;;;;;gap;
Gryon micropterus;Arthropoda;Insecta;Hymenoptera;Scelionidae;FE;;;;FE;gap;
Gryon misellum;Arthropoda;Insecta;Hymenoptera;Scelionidae;FE,DTN;;;;FE;gap;
Gryon monspeliense;Arthropoda;Insecta;Hymenoptera;Scelionidae;FE;;;;FE;gap;
Gryon muscaeforme;Arthropoda;Insecta;Hymenoptera;Scelionidae;FE,DTN;;;;FE;gap;
Gryon nicolai;Arthropoda;Insecta;Hymenoptera;Scelionidae;FE;;;;;gap;
Gryon nitens;Arthropoda;Insecta;Hymenoptera;Scelionidae;FE;;;;FE;gap;
Gryon orestes;Arthropoda;Insecta;Hymenoptera;Scelionidae;FE;;;;FE;gap;
Gryon pedestre;Arthropoda;Insecta;Hymenoptera;Scelionidae;FE,DTN;1;1;1;FE;;1064903
Gryon pictum;Arthropoda;Insecta;Hymenoptera;Scelionidae;FE;;;;ITIS;gap;
Gryon rectum;Arthropoda;Insecta;Hymenoptera;Scelionidae;FE;;;;;gap;
Gryon reduviophagus;Arthropoda;Insecta;Hymenoptera;Scelionidae;FE;;;;;gap;
Gryon robertae;Arthropoda;Insecta;Hymenoptera;Scelionidae;FE;;;;;gap;
Gryon rubrigaster;Arthropoda;Insecta;Hymenoptera;Scelionidae;FE;;;;FE;gap;
Gryon subfasciatum;Arthropoda;Insecta;Hymenoptera;Scelionidae;FE;;;;FE;gap;
Gryon szaboi;Arthropoda;Insecta;Hymenoptera;Scelionidae;FE;;;;;gap;
Gryon szelenyii;Arthropoda;Insecta;Hymenoptera;Scelionidae;FE;;;;FE;gap;
Gryon tauricus;Arthropoda;Insecta;Hymenoptera;Scelionidae;FE;;;;;gap;
Gryon verum;Arthropoda;Insecta;Hymenoptera;Scelionidae;FE;;;;;gap;
Gryon viggianii;Arthropoda;Insecta;Hymenoptera;Scelionidae;FE;;;;;gap;
Holoteleia nigriceps;Arthropoda;Insecta;Hymenoptera;Scelionidae;FE;;;;;gap;
Hungarogryon moczari;Arthropoda;Insecta;Hymenoptera;Scelionidae;FE;;;;;gap;
Idris ater;Arthropoda;Insecta;Hymenoptera;Scelionidae;FE;;;;FE;gap;
Idris aureonitens;Arthropoda;Insecta;Hymenoptera;Scelionidae;FE;;;;;gap;
Idris carbo;Arthropoda;Insecta;Hymenoptera;Scelionidae;FE;;;;;gap;
Idris citrinus;Arthropoda;Insecta;Hymenoptera;Scelionidae;FE;;;;;gap;
Idris clypealis;Arthropoda;Insecta;Hymenoptera;Scelionidae;FE;;;;;gap;
Idris coxalis;Arthropoda;Insecta;Hymenoptera;Scelionidae;FE;;;;FE;gap;
Idris dentatus;Arthropoda;Insecta;Hymenoptera;Scelionidae;FE;;;;;gap;
Idris flavicornis;Arthropoda;Insecta;Hymenoptera;Scelionidae;FE;;;;FE;gap;
Idris flavoclavatus;Arthropoda;Insecta;Hymenoptera;Scelionidae;FE;;;;FE;gap;
Idris fulgens;Arthropoda;Insecta;Hymenoptera;Scelionidae;FE;;;;;gap;
Idris glabratus;Arthropoda;Insecta;Hymenoptera;Scelionidae;FE;;;;;gap;
Idris gordius;Arthropoda;Insecta;Hymenoptera;Scelionidae;FE;;;;;gap;
Idris howardi;Arthropoda;Insecta;Hymenoptera;Scelionidae;BOLD;84;86;3;;;909117
Idris ibericus;Arthropoda;Insecta;Hymenoptera;Scelionidae;FE;;;;;gap;
Idris lamelliscutellaris;Arthropoda;Insecta;Hymenoptera;Scelionidae;FE;;;;;gap;
Idris latus;Arthropoda;Insecta;Hymenoptera;Scelionidae;FE;;;;;gap;
Idris laudator;Arthropoda;Insecta;Hymenoptera;Scelionidae;FE;;;;;gap;
Idris meridionalis;Arthropoda;Insecta;Hymenoptera;Scelionidae;FE;;;;FE;gap;
Idris nigricans;Arthropoda;Insecta;Hymenoptera;Scelionidae;FE;;;;;gap;
Idris nigroclavatus;Arthropoda;Insecta;Hymenoptera;Scelionidae;FE;;;;FE;gap;
Idris obscurans;Arthropoda;Insecta;Hymenoptera;Scelionidae;FE;;;;;gap;
Idris piceiventris;Arthropoda;Insecta;Hymenoptera;Scelionidae;FE,DTN;;;;FE;gap;
Idris priesneri;Arthropoda;Insecta;Hymenoptera;Scelionidae;FE;;;;;gap;
Idris psammon;Arthropoda;Insecta;Hymenoptera;Scelionidae;FE;;;;;gap;
Idris purus;Arthropoda;Insecta;Hymenoptera;Scelionidae;FE;;;;;gap;
Idris rufescens;Arthropoda;Insecta;Hymenoptera;Scelionidae;FE,DTN;;;;FE;gap;
Idris semicastaneus;Arthropoda;Insecta;Hymenoptera;Scelionidae;FE;;;;FE;gap;
Idris semiflavus;Arthropoda;Insecta;Hymenoptera;Scelionidae;FE;;;;FE;gap;
Idris sexarticulatus;Arthropoda;Insecta;Hymenoptera;Scelionidae;FE;;;;FE;gap;
Idris tenerum;Arthropoda;Insecta;Hymenoptera;Scelionidae;FE;;;;;gap;
Latonius planus;Arthropoda;Insecta;Hymenoptera;Scelionidae;BOLD,FE;2;4;1;;;1132240
Macroteleia atrata;Arthropoda;Insecta;Hymenoptera;Scelionidae;FE;;;;;gap;
Macroteleia bicolora;Arthropoda;Insecta;Hymenoptera;Scelionidae;BOLD,FE;2;2;1;;;1132238
Macroteleia brevigaster;Arthropoda;Insecta;Hymenoptera;Scelionidae;FE;;;;;gap;
Macroteleia eremicola;Arthropoda;Insecta;Hymenoptera;Scelionidae;FE;;;;;gap;
Macroteleia graeffei;Arthropoda;Insecta;Hymenoptera;Scelionidae;FE;;;;;gap;
Macroteleia hungarica;Arthropoda;Insecta;Hymenoptera;Scelionidae;FE;;;;;gap;
Macroteleia minor;Arthropoda;Insecta;Hymenoptera;Scelionidae;FE;;;;;gap;
Macroteleia nitida;Arthropoda;Insecta;Hymenoptera;Scelionidae;FE;;;;;gap;
Macroteleia pannonica;Arthropoda;Insecta;Hymenoptera;Scelionidae;FE;;;;;gap;
Macroteleia pustacola;Arthropoda;Insecta;Hymenoptera;Scelionidae;FE;;;;;gap;
Macroteleia rufa;Arthropoda;Insecta;Hymenoptera;Scelionidae;FE;;;;;gap;
Macroteleia variegata;Arthropoda;Insecta;Hymenoptera;Scelionidae;FE;;;;;gap;
Mantibaria seefelderiana;Arthropoda;Insecta;Hymenoptera;Scelionidae;FE;;;;FE;gap;
Marshalliella oxygaster;Arthropoda;Insecta;Hymenoptera;Scelionidae;FE;;;;;gap;
Opisthacantha aethra;Arthropoda;Insecta;Hymenoptera;Scelionidae;FE;;;;FE;gap;
Paratelenomus graeffei;Arthropoda;Insecta;Hymenoptera;Scelionidae;FE;;;;FE;gap;
Paratelenomus saccharalis;Arthropoda;Insecta;Hymenoptera;Scelionidae;BOLD;38;50;4;;;855849
Paridris leda;Arthropoda;Insecta;Hymenoptera;Scelionidae;FE;;;;;gap;
Paridris stenus;Arthropoda;Insecta;Hymenoptera;Scelionidae;FE;;;;;gap;
Probaryconus inermis;Arthropoda;Insecta;Hymenoptera;Scelionidae;FE;;;;FE;gap;
Probaryconus minor;Arthropoda;Insecta;Hymenoptera;Scelionidae;FE;;;;FE;gap;
Probaryconus rufipes;Arthropoda;Insecta;Hymenoptera;Scelionidae;BOLD,FE;3;4;1;FE;;958503
Probaryconus spinosus;Arthropoda;Insecta;Hymenoptera;Scelionidae;FE;;;;FE;gap;
Prosacantha longicornis;Arthropoda;Insecta;Hymenoptera;Scelionidae;FE,DTN;;;;;gap;
Prosacantha spinosula;Arthropoda;Insecta;Hymenoptera;Scelionidae;FE,DTN;;;;;gap;
Proteleas nefrens;Arthropoda;Insecta;Hymenoptera;Scelionidae;FE;;;;;gap;
Proteleas subitus;Arthropoda;Insecta;Hymenoptera;Scelionidae;FE;;;;;gap;
Proteleas sulcatus;Arthropoda;Insecta;Hymenoptera;Scelionidae;FE;;;;;gap;
Psilanteris bicolor;Arthropoda;Insecta;Hymenoptera;Scelionidae;FE,DTN;;;;;gap;
Scelio cinctus;Arthropoda;Insecta;Hymenoptera;Scelionidae;FE;;;;;gap;
Scelio elongatus;Arthropoda;Insecta;Hymenoptera;Scelionidae;FE;;;;;gap;
Scelio flavibarbis;Arthropoda;Insecta;Hymenoptera;Scelionidae;FE;;;;FE;gap;
Scelio fulvipes;Arthropoda;Insecta;Hymenoptera;Scelionidae;FE;;;;;gap;
Scelio hieroglyphi;Arthropoda;Insecta;Hymenoptera;Scelionidae;FE;;;;;gap;
Scelio inermis;Arthropoda;Insecta;Hymenoptera;Scelionidae;FE;;;;FE;gap;
Scelio integer;Arthropoda;Insecta;Hymenoptera;Scelionidae;FE;;;;;gap;
Scelio longiventris;Arthropoda;Insecta;Hymenoptera;Scelionidae;FE;;;;;gap;
Scelio nikolskyi;Arthropoda;Insecta;Hymenoptera;Scelionidae;FE;;;;;gap;
Scelio popovi;Arthropoda;Insecta;Hymenoptera;Scelionidae;FE;;;;;gap;
Scelio rubripes;Arthropoda;Insecta;Hymenoptera;Scelionidae;FE;;;;;gap;
Scelio rufiventris;Arthropoda;Insecta;Hymenoptera;Scelionidae;FE;;;;;gap;
Scelio rugosulus;Arthropoda;Insecta;Hymenoptera;Scelionidae;FE;;;;;gap;
Scelio thomsoni;Arthropoda;Insecta;Hymenoptera;Scelionidae;FE;;;;;gap;
Scelio uvarovi;Arthropoda;Insecta;Hymenoptera;Scelionidae;FE;;;;;gap;
Scelio vulgaris;Arthropoda;Insecta;Hymenoptera;Scelionidae;FE;;;;;gap;
Scelio walkeri;Arthropoda;Insecta;Hymenoptera;Scelionidae;FE;;;;;gap;
Sparasion aenescens;Arthropoda;Insecta;Hymenoptera;Scelionidae;FE,DTN;;;;FE;gap;
Sparasion aeneum;Arthropoda;Insecta;Hymenoptera;Scelionidae;FE;;;;;gap;
Sparasion atratum;Arthropoda;Insecta;Hymenoptera;Scelionidae;FE;;;;;gap;
Sparasion bicoronatum;Arthropoda;Insecta;Hymenoptera;Scelionidae;FE;;;;;gap;
Sparasion cephalotes;Arthropoda;Insecta;Hymenoptera;Scelionidae;FE;;;;FE;gap;
Sparasion emarginatum;Arthropoda;Insecta;Hymenoptera;Scelionidae;FE;;;;;gap;
Sparasion flavipes;Arthropoda;Insecta;Hymenoptera;Scelionidae;FE;;;;;gap;
Sparasion ghilarovi;Arthropoda;Insecta;Hymenoptera;Scelionidae;FE;;;;;gap;
Sparasion gladiator;Arthropoda;Insecta;Hymenoptera;Scelionidae;FE;;;;;gap;
Sparasion glaucum;Arthropoda;Insecta;Hymenoptera;Scelionidae;FE;;;;;gap;
Sparasion gracilicorne;Arthropoda;Insecta;Hymenoptera;Scelionidae;FE;;;;;gap;
Sparasion horum;Arthropoda;Insecta;Hymenoptera;Scelionidae;FE;;;;;gap;
Sparasion lepidum;Arthropoda;Insecta;Hymenoptera;Scelionidae;FE,DTN;;;;;gap;
Sparasion melanocerum;Arthropoda;Insecta;Hymenoptera;Scelionidae;FE;;;;;gap;
Sparasion mucronatum;Arthropoda;Insecta;Hymenoptera;Scelionidae;FE;;;;;gap;
Sparasion munitum;Arthropoda;Insecta;Hymenoptera;Scelionidae;FE;;;;;gap;
Sparasion muticum;Arthropoda;Insecta;Hymenoptera;Scelionidae;FE;;;;;gap;
Sparasion nereum;Arthropoda;Insecta;Hymenoptera;Scelionidae;FE;;;;;gap;
Sparasion nigripes;Arthropoda;Insecta;Hymenoptera;Scelionidae;FE;;;;;gap;
Sparasion obtusifrons;Arthropoda;Insecta;Hymenoptera;Scelionidae;FE;;;;;gap;
Sparasion pallidinerve;Arthropoda;Insecta;Hymenoptera;Scelionidae;FE;;;;;gap;
Sparasion perplexum;Arthropoda;Insecta;Hymenoptera;Scelionidae;FE;;;;;gap;
Sparasion planum;Arthropoda;Insecta;Hymenoptera;Scelionidae;FE;;;;;gap;
Sparasion punctatissimum;Arthropoda;Insecta;Hymenoptera;Scelionidae;FE;;;;;gap;
Sparasion rubrum;Arthropoda;Insecta;Hymenoptera;Scelionidae;FE;;;;;gap;
Sparasion rufipes;Arthropoda;Insecta;Hymenoptera;Scelionidae;FE,DTN;;;;;gap;
Sparasion rugulosum;Arthropoda;Insecta;Hymenoptera;Scelionidae;FE;;;;;gap;
Sparasion striativentre;Arthropoda;Insecta;Hymenoptera;Scelionidae;FE;;;;;gap;
Sparasion subleve;Arthropoda;Insecta;Hymenoptera;Scelionidae;FE;;;;;gap;
Sparasion sublevite;Arthropoda;Insecta;Hymenoptera;Scelionidae;FE;;;;;gap;
Sparasion tenellum;Arthropoda;Insecta;Hymenoptera;Scelionidae;FE;;;;;gap;
Sparasion tibiale;Arthropoda;Insecta;Hymenoptera;Scelionidae;FE;;;;;gap;
Sparasion trilaminatum;Arthropoda;Insecta;Hymenoptera;Scelionidae;FE;;;;;gap;
Teleas brasilas;Arthropoda;Insecta;Hymenoptera;Scelionidae;FE;;;;;gap;
Teleas clavicornis;Arthropoda;Insecta;Hymenoptera;Scelionidae;FE,DTN;;;;FE;gap;
Teleas coriaceus;Arthropoda;Insecta;Hymenoptera;Scelionidae;FE;;;;;gap;
Teleas kaszabi;Arthropoda;Insecta;Hymenoptera;Scelionidae;FE;;;;;gap;
Teleas laevipetiolatus;Arthropoda;Insecta;Hymenoptera;Scelionidae;FE;;;;;gap;
Teleas lamellatus;Arthropoda;Insecta;Hymenoptera;Scelionidae;FE;;;;;gap;
Teleas ovatus;Arthropoda;Insecta;Hymenoptera;Scelionidae;FE;;;;;gap;
Teleas ponticus;Arthropoda;Insecta;Hymenoptera;Scelionidae;FE;;;;;gap;
Teleas pulex;Arthropoda;Insecta;Hymenoptera;Scelionidae;FE;;;;;gap;
Teleas quinquespinosus;Arthropoda;Insecta;Hymenoptera;Scelionidae;FE;;;;;gap;
Teleas reticulatus;Arthropoda;Insecta;Hymenoptera;Scelionidae;FE;;;;;gap;
Teleas rugosus;Arthropoda;Insecta;Hymenoptera;Scelionidae;FE;;;;FE;gap;
Teleas scutellaris;Arthropoda;Insecta;Hymenoptera;Scelionidae;FE;;;;FE;gap;
Teleas sibiricus;Arthropoda;Insecta;Hymenoptera;Scelionidae;FE;;;;FE;gap;
Teleas striatus;Arthropoda;Insecta;Hymenoptera;Scelionidae;FE;;;;;gap;
Teleas strigatus;Arthropoda;Insecta;Hymenoptera;Scelionidae;FE;;;;;gap;
Teleas szaboi;Arthropoda;Insecta;Hymenoptera;Scelionidae;FE;;;;;gap;
Teleas tenuitarsis;Arthropoda;Insecta;Hymenoptera;Scelionidae;FE;;;;;gap;
Teleas transversosuturalis;Arthropoda;Insecta;Hymenoptera;Scelionidae;FE;;;;;gap;
Teleas tridentatus;Arthropoda;Insecta;Hymenoptera;Scelionidae;FE;;;;;gap;
Teleas trispinosus;Arthropoda;Insecta;Hymenoptera;Scelionidae;FE;;;;;gap;
Telenomus abdominalis;Arthropoda;Insecta;Hymenoptera;Scelionidae;FE;;;;;gap;
Telenomus aberrans;Arthropoda;Insecta;Hymenoptera;Scelionidae;FE;;;;;gap;
Telenomus acrobates;Arthropoda;Insecta;Hymenoptera;Scelionidae;FE;;;;;gap;
Telenomus afficis;Arthropoda;Insecta;Hymenoptera;Scelionidae;FE;;;;;gap;
Telenomus albator;Arthropoda;Insecta;Hymenoptera;Scelionidae;FE;;;;;gap;
Telenomus albatorius;Arthropoda;Insecta;Hymenoptera;Scelionidae;FE;;;;;gap;
Telenomus albicollis;Arthropoda;Insecta;Hymenoptera;Scelionidae;FE;;;;;gap;
Telenomus albicoxatus;Arthropoda;Insecta;Hymenoptera;Scelionidae;FE;;;;;gap;
Telenomus alcon;Arthropoda;Insecta;Hymenoptera;Scelionidae;FE;;;;;gap;
Telenomus algericus;Arthropoda;Insecta;Hymenoptera;Scelionidae;FE;;;;;gap;
Telenomus algiricus;Arthropoda;Insecta;Hymenoptera;Scelionidae;FE;;;;;gap;
Telenomus alternator;Arthropoda;Insecta;Hymenoptera;Scelionidae;FE;;;;;gap;
Telenomus andria;Arthropoda;Insecta;Hymenoptera;Scelionidae;FE;;;;;gap;
Telenomus angustatus;Arthropoda;Insecta;Hymenoptera;Scelionidae;FE,DTN;;;;FE;gap;
Telenomus antennalis;Arthropoda;Insecta;Hymenoptera;Scelionidae;FE;;;;FE;gap;
Telenomus apiarius;Arthropoda;Insecta;Hymenoptera;Scelionidae;FE;;;;;gap;
Telenomus aporus;Arthropoda;Insecta;Hymenoptera;Scelionidae;FE;;;;FE;gap;
Telenomus aradi;Arthropoda;Insecta;Hymenoptera;Scelionidae;FE;;;;;gap;
Telenomus arcanus;Arthropoda;Insecta;Hymenoptera;Scelionidae;FE;;;;;gap;
Telenomus argus;Arthropoda;Insecta;Hymenoptera;Scelionidae;FE;;;;;gap;
Telenomus asperus;Arthropoda;Insecta;Hymenoptera;Scelionidae;FE;;;;FE;gap;
Telenomus ater;Arthropoda;Insecta;Hymenoptera;Scelionidae;FE;;;;;gap;
Telenomus athanasowi;Arthropoda;Insecta;Hymenoptera;Scelionidae;FE;;;;;gap;
Telenomus atomus;Arthropoda;Insecta;Hymenoptera;Scelionidae;FE,DTN;;;;;gap;
Telenomus basandzhabi;Arthropoda;Insecta;Hymenoptera;Scelionidae;FE;;;;;gap;
Telenomus brachialis;Arthropoda;Insecta;Hymenoptera;Scelionidae;FE;;;;;gap;
Telenomus brachypterus;Arthropoda;Insecta;Hymenoptera;Scelionidae;FE;;;;;gap;
Telenomus brevis;Arthropoda;Insecta;Hymenoptera;Scelionidae;FE;;;;FE;gap;
Telenomus busseolae;Arthropoda;Insecta;Hymenoptera;Scelionidae;FE;4;8;1;FE;;154269
Telenomus carbonarius;Arthropoda;Insecta;Hymenoptera;Scelionidae;FE;;;;;gap;
Telenomus cebes;Arthropoda;Insecta;Hymenoptera;Scelionidae;FE;;;;FE;gap;
Telenomus chloropus;Arthropoda;Insecta;Hymenoptera;Scelionidae;BOLD,FE,DTN;84;87;1;FE;;508674
Telenomus chrysopae;Arthropoda;Insecta;Hymenoptera;Scelionidae;FE;38;40;3;;;922952
Telenomus ciliatus;Arthropoda;Insecta;Hymenoptera;Scelionidae;FE;;;;;gap;
Telenomus cleostratus;Arthropoda;Insecta;Hymenoptera;Scelionidae;FE;;;;;gap;
Telenomus coilus;Arthropoda;Insecta;Hymenoptera;Scelionidae;FE;;;;;gap;
Telenomus colotes;Arthropoda;Insecta;Hymenoptera;Scelionidae;FE;;;;;gap;
Telenomus corticatus;Arthropoda;Insecta;Hymenoptera;Scelionidae;FE;;;;;gap;
Telenomus dalmanni;Arthropoda;Insecta;Hymenoptera;Scelionidae;BOLD,FE,DTN;6;9;2;FE;;700382
Telenomus danubialis;Arthropoda;Insecta;Hymenoptera;Scelionidae;FE;;;;FE;gap;
Telenomus decoratus;Arthropoda;Insecta;Hymenoptera;Scelionidae;FE;;;;;gap;
Telenomus delicatulus;Arthropoda;Insecta;Hymenoptera;Scelionidae;FE;;;;;gap;
Telenomus depressigaster;Arthropoda;Insecta;Hymenoptera;Scelionidae;FE;;;;;gap;
Telenomus dion;Arthropoda;Insecta;Hymenoptera;Scelionidae;FE;;;;;gap;
Telenomus dissolcus;Arthropoda;Insecta;Hymenoptera;Scelionidae;FE;;;;;gap;
Telenomus distinctus;Arthropoda;Insecta;Hymenoptera;Scelionidae;FE;;;;;gap;
Telenomus dorsennus;Arthropoda;Insecta;Hymenoptera;Scelionidae;FE;;;;;gap;
