species;Phylum;Class;Order;Family;source;speciemens barcoded;speciemens;public BINs;verified by;status;BOLD taxid
Inostemma frivaldszkyi;Arthropoda;Insecta;Hymenoptera;Platygastridae;FE;;;;;gap;
Inostemma hemicerum;Arthropoda;Insecta;Hymenoptera;Platygastridae;FE;;;;;gap;
Inostemma hyperici;Arthropoda;Insecta;Hymenoptera;Platygastridae;FE;;;;;gap;
Inostemma kiefferi;Arthropoda;Insecta;Hymenoptera;Platygastridae;FE;;;;;gap;
Inostemma lycon;Arthropoda;Insecta;Hymenoptera;Platygastridae;FE;;;;;gap;
Inostemma mediterraneum;Arthropoda;Insecta;Hymenoptera;Platygastridae;FE;;;;FE;gap;
Inostemma melicerta;Arthropoda;Insecta;Hymenoptera;Platygastridae;FE;;;;;gap;
Inostemma menippus;Arthropoda;Insecta;Hymenoptera;Platygastridae;FE;;;;;gap;
Inostemma mosellanae;Arthropoda;Insecta;Hymenoptera;Platygastridae;FE;;;;;gap;
Inostemma nievesaldreyi;Arthropoda;Insecta;Hymenoptera;Platygastridae;FE;;;;;gap;
Inostemma opacum;Arthropoda;Insecta;Hymenoptera;Platygastridae;FE;;;;;gap;
Inostemma pannonicum;Arthropoda;Insecta;Hymenoptera;Platygastridae;FE;;;;FE;gap;
Inostemma piricola;Arthropoda;Insecta;Hymenoptera;Platygastridae;FE,DTN;;;;FE;gap;
Inostemma quinquearticulatum;Arthropoda;Insecta;Hymenoptera;Platygastridae;FE;;;;FE;gap;
Inostemma reticulatum;Arthropoda;Insecta;Hymenoptera;Platygastridae;FE;;;;FE;gap;
Inostemma rossicum;Arthropoda;Insecta;Hymenoptera;Platygastridae;FE;;;;FE;gap;
Inostemma spinulosum;Arthropoda;Insecta;Hymenoptera;Platygastridae;FE;;;;;gap;
Inostemma staryi;Arthropoda;Insecta;Hymenoptera;Platygastridae;FE;;;;;gap;
Inostemma szabopatayi;Arthropoda;Insecta;Hymenoptera;Platygastridae;FE;;;;;gap;
Inostemma szepligetii;Arthropoda;Insecta;Hymenoptera;Platygastridae;FE;;;;;gap;
Inostemma walkeri;Arthropoda;Insecta;Hymenoptera;Platygastridae;FE;;;;;gap;
Iphitrachelus gracilis;Arthropoda;Insecta;Hymenoptera;Platygastridae;FE,DTN;;;;;gap;
Iphitrachelus lar;Arthropoda;Insecta;Hymenoptera;Platygastridae;FE;;;;;gap;
Isocybus antennalis;Arthropoda;Insecta;Hymenoptera;Platygastridae;FE;;;;;gap;
Isocybus ascendens;Arthropoda;Insecta;Hymenoptera;Platygastridae;FE;;;;;gap;
Isocybus bifracticornis;Arthropoda;Insecta;Hymenoptera;Platygastridae;FE;;;;ITIS;gap;
Isocybus brevistriatus;Arthropoda;Insecta;Hymenoptera;Platygastridae;FE;;;;;gap;
Isocybus cameroni;Arthropoda;Insecta;Hymenoptera;Platygastridae;FE;;;;;gap;
Isocybus compressus;Arthropoda;Insecta;Hymenoptera;Platygastridae;FE;;;;;gap;
Isocybus cotta;Arthropoda;Insecta;Hymenoptera;Platygastridae;FE;;;;FE;gap;
Isocybus dulcinea;Arthropoda;Insecta;Hymenoptera;Platygastridae;FE;;;;;gap;
Isocybus erato;Arthropoda;Insecta;Hymenoptera;Platygastridae;FE;;;;FE;gap;
Isocybus femoralis;Arthropoda;Insecta;Hymenoptera;Platygastridae;FE;;;;;gap;
Isocybus grandis;Arthropoda;Insecta;Hymenoptera;Platygastridae;FE,DTN;;;;FE;gap;
Isocybus horizontalis;Arthropoda;Insecta;Hymenoptera;Platygastridae;FE;;;;;gap;
Isocybus levis;Arthropoda;Insecta;Hymenoptera;Platygastridae;FE;;;;;gap;
Isocybus luteicoxis;Arthropoda;Insecta;Hymenoptera;Platygastridae;FE;;;;;gap;
Isocybus matuta;Arthropoda;Insecta;Hymenoptera;Platygastridae;FE;;;;FE;gap;
Isocybus mediterraneus;Arthropoda;Insecta;Hymenoptera;Platygastridae;FE;;;;FE;gap;
Isocybus ocellaris;Arthropoda;Insecta;Hymenoptera;Platygastridae;FE;;;;;gap;
Isocybus pallidicornis;Arthropoda;Insecta;Hymenoptera;Platygastridae;FE;;;;;gap;
Isocybus pyramidialis;Arthropoda;Insecta;Hymenoptera;Platygastridae;FE;;;;;gap;
Isocybus rufiventris;Arthropoda;Insecta;Hymenoptera;Platygastridae;FE;;;;;gap;
Isocybus strigosus;Arthropoda;Insecta;Hymenoptera;Platygastridae;FE;;;;;gap;
Isocybus thomsoni;Arthropoda;Insecta;Hymenoptera;Platygastridae;FE;;;;;gap;
Isocybus trochanteratus;Arthropoda;Insecta;Hymenoptera;Platygastridae;FE;;;;;gap;
Isocybus walkeri;Arthropoda;Insecta;Hymenoptera;Platygastridae;FE;;;;FE;gap;
Isolia biroi;Arthropoda;Insecta;Hymenoptera;Platygastridae;FE;;;;;gap;
Isolia foersteri;Arthropoda;Insecta;Hymenoptera;Platygastridae;FE;;;;;gap;
Isolia hispanica;Arthropoda;Insecta;Hymenoptera;Platygastridae;FE;;;;;gap;
Isolia longistriata;Arthropoda;Insecta;Hymenoptera;Platygastridae;FE;;;;;gap;
Isolia striatitergitis;Arthropoda;Insecta;Hymenoptera;Platygastridae;FE;;;;;gap;
Isostasius affinis;Arthropoda;Insecta;Hymenoptera;Platygastridae;FE;;;;ITIS;gap;
Isostasius apillosioculus;Arthropoda;Insecta;Hymenoptera;Platygastridae;FE;;;;;gap;
Isostasius atinas;Arthropoda;Insecta;Hymenoptera;Platygastridae;FE;;;;FE;gap;
Isostasius billamelliscapus;Arthropoda;Insecta;Hymenoptera;Platygastridae;FE;;;;;gap;
Isostasius hyalipennis;Arthropoda;Insecta;Hymenoptera;Platygastridae;FE;;;;;gap;
Isostasius inserens;Arthropoda;Insecta;Hymenoptera;Platygastridae;FE,DTN;;;;FE;gap;
Isostasius pillosioculatus;Arthropoda;Insecta;Hymenoptera;Platygastridae;FE;;;;;gap;
Isostasius punctiger;Arthropoda;Insecta;Hymenoptera;Platygastridae;FE,DTN;;;;FE;gap;
Isostasius rigocensis;Arthropoda;Insecta;Hymenoptera;Platygastridae;FE;;;;;gap;
Leptacis ariadne;Arthropoda;Insecta;Hymenoptera;Platygastridae;FE;;;;;gap;
Leptacis bitensis;Arthropoda;Insecta;Hymenoptera;Platygastridae;FE;;;;FE;gap;
Leptacis breisteini;Arthropoda;Insecta;Hymenoptera;Platygastridae;FE;;;;;gap;
Leptacis buchi;Arthropoda;Insecta;Hymenoptera;Platygastridae;FE;;;;;gap;
Leptacis coryphe;Arthropoda;Insecta;Hymenoptera;Platygastridae;FE;;;;;gap;
Leptacis curvispinus;Arthropoda;Insecta;Hymenoptera;Platygastridae;FE;;;;;gap;
Leptacis fimbriata;Arthropoda;Insecta;Hymenoptera;Platygastridae;FE;;;;;gap;
Leptacis halia;Arthropoda;Insecta;Hymenoptera;Platygastridae;FE;;;;FE;gap;
Leptacis hispanica;Arthropoda;Insecta;Hymenoptera;Platygastridae;FE;;;;;gap;
Leptacis kozlovi;Arthropoda;Insecta;Hymenoptera;Platygastridae;FE;;;;;gap;
Leptacis laevipetiolata;Arthropoda;Insecta;Hymenoptera;Platygastridae;FE;;;;;gap;
Leptacis laodice;Arthropoda;Insecta;Hymenoptera;Platygastridae;BOLD,FE;1;1;1;FE;;967819
Leptacis lignicola;Arthropoda;Insecta;Hymenoptera;Platygastridae;FE;;;;;gap;
Leptacis longimanus;Arthropoda;Insecta;Hymenoptera;Platygastridae;FE;;;;;gap;
Leptacis melampus;Arthropoda;Insecta;Hymenoptera;Platygastridae;FE;;;;FE;gap;
Leptacis nice;Arthropoda;Insecta;Hymenoptera;Platygastridae;FE;;;;FE;gap;
Leptacis nydia;Arthropoda;Insecta;Hymenoptera;Platygastridae;FE,DTN;;;;FE;gap;
Leptacis orchymonti;Arthropoda;Insecta;Hymenoptera;Platygastridae;FE;;;;;gap;
Leptacis ozines;Arthropoda;Insecta;Hymenoptera;Platygastridae;FE,DTN;;;;FE;gap;
Leptacis rigidicornis;Arthropoda;Insecta;Hymenoptera;Platygastridae;FE;;;;FE;gap;
Leptacis tipulae;Arthropoda;Insecta;Hymenoptera;Platygastridae;BOLD,FE,DTN;69;69;2;FE;;450847
Leptacis tripartita;Arthropoda;Insecta;Hymenoptera;Platygastridae;FE;;;;FE;gap;
Leptacis vlugi;Arthropoda;Insecta;Hymenoptera;Platygastridae;FE;;;;;gap;
Metaclisis areolatus;Arthropoda;Insecta;Hymenoptera;Platygastridae;FE;;;;FE;gap;
Metaclisis monheimi;Arthropoda;Insecta;Hymenoptera;Platygastridae;FE;;;;FE;gap;
Metaclisis montagnei;Arthropoda;Insecta;Hymenoptera;Platygastridae;FE;;;;;gap;
Metaclisis ocalea;Arthropoda;Insecta;Hymenoptera;Platygastridae;FE;;;;FE;gap;
Metaclisis phragmitis;Arthropoda;Insecta;Hymenoptera;Platygastridae;FE;;;;;gap;
Metaclisis striatitergitis;Arthropoda;Insecta;Hymenoptera;Platygastridae;FE;;;;;gap;
Metanopedias lasiopterae;Arthropoda;Insecta;Hymenoptera;Platygastridae;FE,DTN;;;;FE;gap;
Piestopleura catilla;Arthropoda;Insecta;Hymenoptera;Platygastridae;FE;;;;FE;gap;
Piestopleura flavimanus;Arthropoda;Insecta;Hymenoptera;Platygastridae;FE;;;;;gap;
Piestopleura foersteri;Arthropoda;Insecta;Hymenoptera;Platygastridae;FE,DTN;;;;;gap;
Piestopleura garridoi;Arthropoda;Insecta;Hymenoptera;Platygastridae;FE;;;;;gap;
Piestopleura laticauda;Arthropoda;Insecta;Hymenoptera;Platygastridae;FE;;;;;gap;
Piestopleura laurae;Arthropoda;Insecta;Hymenoptera;Platygastridae;FE;;;;;gap;
Piestopleura longiabdominata;Arthropoda;Insecta;Hymenoptera;Platygastridae;FE;;;;;gap;
Piestopleura mamertes;Arthropoda;Insecta;Hymenoptera;Platygastridae;FE;;;;FE;gap;
Piestopleura nievesi;Arthropoda;Insecta;Hymenoptera;Platygastridae;FE;;;;;gap;
Piestopleura seron;Arthropoda;Insecta;Hymenoptera;Platygastridae;FE;;;;FE;gap;
Piestopleura szelenyii;Arthropoda;Insecta;Hymenoptera;Platygastridae;FE;;;;;gap;
Piestopleura thomsoni;Arthropoda;Insecta;Hymenoptera;Platygastridae;FE;;;;;gap;
Piestopleura trichosteresis;Arthropoda;Insecta;Hymenoptera;Platygastridae;FE;;;;;gap;
Platygaster aberrans;Arthropoda;Insecta;Hymenoptera;Platygastridae;FE;;;;;gap;
Platygaster abia;Arthropoda;Insecta;Hymenoptera;Platygastridae;FE;;;;;gap;
Platygaster abisares;Arthropoda;Insecta;Hymenoptera;Platygastridae;FE;;;;FE;gap;
Platygaster abrupta;Arthropoda;Insecta;Hymenoptera;Platygastridae;FE;;;;;gap;
Platygaster acrisius;Arthropoda;Insecta;Hymenoptera;Platygastridae;FE;;;;;gap;
Platygaster acuticlava;Arthropoda;Insecta;Hymenoptera;Platygastridae;FE;;;;;gap;
Platygaster acutocularis;Arthropoda;Insecta;Hymenoptera;Platygastridae;FE;;;;;gap;
Platygaster aebeloeensis;Arthropoda;Insecta;Hymenoptera;Platygastridae;FE;;;;;gap;
Platygaster aegeus;Arthropoda;Insecta;Hymenoptera;Platygastridae;FE;;;;;gap;
Platygaster angustula;Arthropoda;Insecta;Hymenoptera;Platygastridae;FE;;;;FE;gap;
Platygaster apicalis;Arthropoda;Insecta;Hymenoptera;Platygastridae;FE;;;;FE;gap;
Platygaster aptera;Arthropoda;Insecta;Hymenoptera;Platygastridae;FE,DTN;;;;;gap;
Platygaster athamas;Arthropoda;Insecta;Hymenoptera;Platygastridae;BOLD,FE;0;2;0;;gap;643571
Platygaster attenuata;Arthropoda;Insecta;Hymenoptera;Platygastridae;FE;;;;FE;gap;
Platygaster betulae;Arthropoda;Insecta;Hymenoptera;Platygastridae;BOLD,FE;14;20;1;FE;;643572
Platygaster betularia;Arthropoda;Insecta;Hymenoptera;Platygastridae;FE;;;;;gap;
Platygaster blascozumetae;Arthropoda;Insecta;Hymenoptera;Platygastridae;FE;;;;;gap;
Platygaster borealis;Arthropoda;Insecta;Hymenoptera;Platygastridae;FE;;;;;gap;
Platygaster brevicornis;Arthropoda;Insecta;Hymenoptera;Platygastridae;FE;;;;;gap;
Platygaster brevistriata;Arthropoda;Insecta;Hymenoptera;Platygastridae;FE;;;;;gap;
Platygaster bucolion;Arthropoda;Insecta;Hymenoptera;Platygastridae;FE;;;;;gap;
Platygaster bureschi;Arthropoda;Insecta;Hymenoptera;Platygastridae;FE;;;;;gap;
Platygaster canestrinii;Arthropoda;Insecta;Hymenoptera;Platygastridae;FE;;;;FE;gap;
Platygaster cebes;Arthropoda;Insecta;Hymenoptera;Platygastridae;FE;;;;FE;gap;
Platygaster cecconii;Arthropoda;Insecta;Hymenoptera;Platygastridae;FE;;;;;gap;
Platygaster cecidomyiae;Arthropoda;Insecta;Hymenoptera;Platygastridae;FE,DTN;;;;;gap;
Platygaster chloropus;Arthropoda;Insecta;Hymenoptera;Platygastridae;FE;;;;;gap;
Platygaster chrysippus;Arthropoda;Insecta;Hymenoptera;Platygastridae;FE;;;;;gap;
Platygaster clavata;Arthropoda;Insecta;Hymenoptera;Platygastridae;FE;;;;;gap;
Platygaster cochleata;Arthropoda;Insecta;Hymenoptera;Platygastridae;FE;;;;;gap;
Platygaster compressicornis;Arthropoda;Insecta;Hymenoptera;Platygastridae;BOLD,FE;11;11;0;ITIS;;643573
Platygaster confinis;Arthropoda;Insecta;Hymenoptera;Platygastridae;FE;;;;FE;gap;
Platygaster consobrina;Arthropoda;Insecta;Hymenoptera;Platygastridae;FE;;;;;gap;
Platygaster contorticornis;Arthropoda;Insecta;Hymenoptera;Platygastridae;FE,DTN;;;;;gap;
Platygaster convergens;Arthropoda;Insecta;Hymenoptera;Platygastridae;FE;;;;;gap;
Platygaster corcyranus;Arthropoda;Insecta;Hymenoptera;Platygastridae;FE;;;;;gap;
Platygaster corni;Arthropoda;Insecta;Hymenoptera;Platygastridae;FE;;;;;gap;
Platygaster corvina;Arthropoda;Insecta;Hymenoptera;Platygastridae;FE;;;;;gap;
Platygaster cottei;Arthropoda;Insecta;Hymenoptera;Platygastridae;FE;;;;;gap;
Platygaster crassicornis;Arthropoda;Insecta;Hymenoptera;Platygastridae;FE;;;;;gap;
Platygaster crassus;Arthropoda;Insecta;Hymenoptera;Platygastridae;FE;;;;;gap;
Platygaster cruciferarum;Arthropoda;Insecta;Hymenoptera;Platygastridae;FE;;;;;gap;
Platygaster cyrsilus;Arthropoda;Insecta;Hymenoptera;Platygastridae;FE;;;;;gap;
Platygaster damokles;Arthropoda;Insecta;Hymenoptera;Platygastridae;FE;;;;;gap;
Platygaster danica;Arthropoda;Insecta;Hymenoptera;Platygastridae;FE;;;;;gap;
Platygaster danielssoni;Arthropoda;Insecta;Hymenoptera;Platygastridae;FE;;;;;gap;
Platygaster deipyla;Arthropoda;Insecta;Hymenoptera;Platygastridae;FE;;;;;gap;
Platygaster demades;Arthropoda;Insecta;Hymenoptera;Platygastridae;BOLD,FE;288;323;6;;;643584
Platygaster denticulata;Arthropoda;Insecta;Hymenoptera;Platygastridae;FE;;;;;gap;
Platygaster depressiventris;Arthropoda;Insecta;Hymenoptera;Platygastridae;FE;;;;FE;gap;
Platygaster dictys;Arthropoda;Insecta;Hymenoptera;Platygastridae;FE;;;;;gap;
Platygaster dryope;Arthropoda;Insecta;Hymenoptera;Platygastridae;FE;;;;;gap;
Platygaster elongata;Arthropoda;Insecta;Hymenoptera;Platygastridae;FE;;;;;gap;
Platygaster enneatomus;Arthropoda;Insecta;Hymenoptera;Platygastridae;FE;;;;FE;gap;
Platygaster ennius;Arthropoda;Insecta;Hymenoptera;Platygastridae;FE;;;;;gap;
Platygaster ensifer;Arthropoda;Insecta;Hymenoptera;Platygastridae;FE;;;;FE;gap;
Platygaster entwistlei;Arthropoda;Insecta;Hymenoptera;Platygastridae;FE;;;;;gap;
Platygaster equestris;Arthropoda;Insecta;Hymenoptera;Platygastridae;FE,DTN;;;;FE;gap;
Platygaster erdosi;Arthropoda;Insecta;Hymenoptera;Platygastridae;FE;;;;FE;gap;
Platygaster ericeti;Arthropoda;Insecta;Hymenoptera;Platygastridae;FE;;;;;gap;
Platygaster eriphyle;Arthropoda;Insecta;Hymenoptera;Platygastridae;FE;;;;;gap;
Platygaster eryngii;Arthropoda;Insecta;Hymenoptera;Platygastridae;FE;;;;;gap;
Platygaster etsuhoae;Arthropoda;Insecta;Hymenoptera;Platygastridae;FE;;;;;gap;
Platygaster euhemerus;Arthropoda;Insecta;Hymenoptera;Platygastridae;BOLD,FE;4;4;1;;;953957
Platygaster euxestonotoides;Arthropoda;Insecta;Hymenoptera;Platygastridae;FE;;;;;gap;
Platygaster filicornis;Arthropoda;Insecta;Hymenoptera;Platygastridae;FE;;;;;gap;
Platygaster floricola;Arthropoda;Insecta;Hymenoptera;Platygastridae;FE;;;;FE;gap;
Platygaster formicarum;Arthropoda;Insecta;Hymenoptera;Platygastridae;FE;;;;;gap;
Platygaster fungicola;Arthropoda;Insecta;Hymenoptera;Platygastridae;FE;;;;;gap;
Platygaster galenus;Arthropoda;Insecta;Hymenoptera;Platygastridae;FE;;;;;gap;
Platygaster genata;Arthropoda;Insecta;Hymenoptera;Platygastridae;FE;;;;;gap;
Platygaster generalii;Arthropoda;Insecta;Hymenoptera;Platygastridae;FE;;;;;gap;
Platygaster germanica;Arthropoda;Insecta;Hymenoptera;Platygastridae;FE,DTN;;;;;gap;
Platygaster gibba;Arthropoda;Insecta;Hymenoptera;Platygastridae;FE;;;;FE;gap;
Platygaster gladiator;Arthropoda;Insecta;Hymenoptera;Platygastridae;FE;;;;FE;gap;
Platygaster gorge;Arthropoda;Insecta;Hymenoptera;Platygastridae;FE;;;;;gap;
Platygaster gracilipes;Arthropoda;Insecta;Hymenoptera;Platygastridae;BOLD,FE;6;13;1;;;643574
Platygaster graminis;Arthropoda;Insecta;Hymenoptera;Platygastridae;FE;;;;FE;gap;
Platygaster gyge;Arthropoda;Insecta;Hymenoptera;Platygastridae;BOLD,FE;1;2;0;;;643575
Platygaster gyrone;Arthropoda;Insecta;Hymenoptera;Platygastridae;FE;;;;;gap;
Platygaster hansseni;Arthropoda;Insecta;Hymenoptera;Platygastridae;FE;;;;;gap;
Platygaster henkvlugi;Arthropoda;Insecta;Hymenoptera;Platygastridae;FE;;;;;gap;
Platygaster hera;Arthropoda;Insecta;Hymenoptera;Platygastridae;FE;;;;;gap;
Platygaster hiemalis;Arthropoda;Insecta;Hymenoptera;Platygastridae;FE;;;;;gap;
Platygaster hyalinata;Arthropoda;Insecta;Hymenoptera;Platygastridae;FE;;;;;gap;
Platygaster hybrida;Arthropoda;Insecta;Hymenoptera;Platygastridae;FE;;;;;gap;
Platygaster hygrophila;Arthropoda;Insecta;Hymenoptera;Platygastridae;FE;;;;;gap;
Platygaster iberica;Arthropoda;Insecta;Hymenoptera;Platygastridae;FE;;;;;gap;
Platygaster ilona;Arthropoda;Insecta;Hymenoptera;Platygastridae;FE;;;;;gap;
Platygaster inconspicua;Arthropoda;Insecta;Hymenoptera;Platygastridae;FE;;;;;gap;
Platygaster inermis;Arthropoda;Insecta;Hymenoptera;Platygastridae;FE;;;;;gap;
Platygaster iolas;Arthropoda;Insecta;Hymenoptera;Platygastridae;FE;;;;;gap;
Platygaster iteocrypta;Arthropoda;Insecta;Hymenoptera;Platygastridae;FE,DTN;;;;;gap;
Platygaster iteophilus;Arthropoda;Insecta;Hymenoptera;Platygastridae;FE;;;;FE;gap;
Platygaster javieri;Arthropoda;Insecta;Hymenoptera;Platygastridae;FE;;;;;gap;
Platygaster krarupi;Arthropoda;Insecta;Hymenoptera;Platygastridae;FE;;;;;gap;
